altitude_km,energy_eV,probability_density_eV-1,spectral_production_cm-3_s-1_eV-1
121.25,1.7125000000000001,0.278300000000001,4746.593546572531
121.25,1.7375,0.2264000000000008,3861.4041643694604
121.25,1.7625000000000002,0.16669999999999913,2843.180539754344
121.25,1.7875,0.12400000000000043,2114.9033409090684
121.25,1.8125,0.0940999999999995,1604.9387449963033
121.25,1.8375000000000001,0.06900000000000024,1176.841375183272
121.25,1.8625,0.04380000000000016,747.0384381598162
121.25,1.8875000000000002,0.02979999999999984,508.25902870233614
121.25,1.9125,0.021700000000000077,370.108084659087
121.25,1.9375,0.01299999999999993,221.7237373533681
121.25,1.9625000000000001,0.01160000000000004,197.84579640762254
121.25,1.9875,0.009900000000000036,168.8511538306434
121.25,2.0125,0.01090000000000004,185.90682593474878
121.25,2.0375,0.015799999999999776,269.47961924486043
121.25,2.0625,0.024100000000000083,411.0416977089399
121.25,2.0875000000000004,0.037400000000000135,637.8821366935417
121.25,2.1125,0.058000000000000204,989.2289820381127
121.25,2.1375,0.08180000000000029,1395.153978115821
121.25,2.1625,0.11479999999999838,1957.9911575512645
121.25,2.1875,0.15260000000000054,2602.6955630864827
121.25,2.2125000000000004,0.21050000000000074,3590.218977914185
121.25,2.2375,0.27030000000000093,4610.148169739687
121.25,2.2625,0.3430000000000012,5850.095531708149
121.25,2.2875,0.43929999999999375,7492.556755333366
121.25,2.3125,0.5300000000000019,9039.506215175858
121.25,2.3375000000000004,0.6168000000000021,10519.938553812204
121.25,2.3625,0.7102000000000025,12112.93832833565
121.25,2.3875,0.8019999999999885,13678.64902749228
121.25,2.4125000000000005,0.8900000000000031,15179.548172653798
121.25,2.4375,0.9763000000000034,16651.45267523809
121.25,2.4625000000000004,1.0177000000000036,17357.55750034806
121.25,2.4875,1.0618000000000036,18109.712640139103
121.25,2.5125,1.1063999999999843,18870.39561598187
121.25,2.5375000000000005,1.0861000000000038,18524.165472268865
121.25,2.5625,1.0434000000000037,17795.888273423567
121.25,2.5875000000000004,1.0120000000000036,17260.340169354655
121.25,2.6125,0.9431000000000034,16085.204361381795
121.25,2.6375,0.8595999999999877,14661.055740688733
121.25,2.6625000000000005,0.7719000000000027,13165.273297158952
121.25,2.6875,0.6800000000000025,11597.857030791667
121.25,2.7125000000000004,0.5991000000000021,10218.05315756954
121.25,2.7375,0.5115000000000018,8723.976281249908
121.25,2.7625,0.4405999999999938,7514.729129068703
121.25,2.7875000000000005,0.35120000000000123,5989.952042961813
121.25,2.8125,0.276300000000001,4712.48220236432
121.25,2.8375000000000004,0.23340000000000083,3980.7938690981987
121.25,2.8625,0.17680000000000065,3015.4428280058337
121.25,2.8875,0.1330999999999981,2270.1099570563874
121.25,2.9125000000000005,0.11000000000000039,1876.123931451593
121.25,2.9375,0.08220000000000029,1401.9762469574632
121.25,2.9625000000000004,0.06860000000000024,1170.0191063416298
121.25,2.9875,0.05760000000000021,982.4067131964706
121.25,3.0125,0.0492999999999993,840.844634732381
121.25,3.0375000000000005,0.05020000000000018,856.1947396260907
121.25,3.0625,0.056100000000000205,956.8232050403126
121.25,3.0875000000000004,0.06530000000000023,1113.735388398082
121.25,3.1125,0.07740000000000027,1320.1090208577573
121.25,3.1375,0.10169999999999856,1734.5618529874876
121.25,3.1625000000000005,0.12200000000000044,2080.791996700858
121.25,3.1875,0.15090000000000053,2573.7009205095037
121.25,3.2125000000000004,0.18760000000000066,3199.6440867301712
121.25,3.2375,0.21090000000000075,3597.041246755827
121.25,3.2625,0.25789999999999635,4398.6578356487025
121.25,3.2875000000000005,0.287100000000001,4896.683461088658
121.25,3.3125,0.33110000000000117,5647.133033669295
121.25,3.3375000000000004,0.3570000000000013,6088.874941165625
121.25,3.3625,0.40630000000000144,6929.719575898021
121.25,3.3875,0.4417999999999937,7535.195935593628
121.25,3.4125000000000005,0.45950000000000163,7837.081331836428
121.25,3.4375,0.4960000000000017,8459.613363636274
121.25,3.4625000000000004,0.5003000000000017,8532.952753683927
121.25,3.4875,0.5129000000000018,8747.854222195656
121.25,3.5125,0.5094999999999927,8689.864937041542
121.25,3.5375000000000005,0.5000000000000018,8527.836052052697
121.25,3.5625,0.49520000000000175,8445.96882595299
121.25,3.5875000000000004,0.4767000000000017,8130.43889202704
121.25,3.6125,0.4541000000000016,7744.980702474259
121.25,3.6375,0.421799999999994,7194.082493511527
121.25,3.6625000000000005,0.37950000000000134,6472.6275635079965
121.25,3.6875,0.3323000000000012,5667.599840194222
121.25,3.7125000000000004,0.31820000000000115,5427.114863526336
121.25,3.7375,0.278300000000001,4746.593546572531
121.25,3.7625,0.2408999999999966,4108.711409878916
121.25,3.7875000000000005,0.20540000000000072,3503.2350501832475
121.25,3.8125,0.17650000000000063,3010.3261263746017
121.25,3.8375000000000004,0.14710000000000054,2508.8893665139035
121.25,3.8625,0.12370000000000045,2109.7866392778374
121.25,3.8875,0.09579999999999864,1633.9333875732675
121.25,3.9125000000000005,0.0846000000000003,1442.9098600073162
121.25,3.9375,0.06120000000000021,1043.8071327712498
121.25,3.9625000000000004,0.04560000000000016,777.7386479472059
121.25,3.9875,0.03910000000000014,666.8767792705208
121.25,4.0125,0.028599999999999594,487.79222217740556
121.25,4.0375,0.021800000000000465,371.81365186950416
121.25,4.0625,0.01549999999999978,264.3629176136289
121.25,4.0875,0.012799999999999818,218.31260293254516
121.25,4.112500000000001,0.008800000000000188,150.0899145161301
121.25,4.1375,0.007299999999999896,124.50640635996714
121.25,4.1625,0.005300000000000113,90.39506215176019
121.25,4.1875,0.0026999999999999615,46.05031468108374
121.25,4.2125,0.0022999999999999674,39.228045839441705
121.25,4.237500000000001,0.0013000000000000277,22.172373735337402
121.25,4.2625,0.0008999999999999873,15.350104893694581
121.25,4.2875,0.0003000000000000064,5.116701631231709
121.25,4.3125,0.00029999999999999575,5.1167016312315265
121.25,4.3375,0.00039999999999999433,6.822268841642036
121.25,4.362500000000001,0.0003000000000000064,5.116701631231709
121.25,4.3875,9.999999999999858e-05,1.705567210410509
121.25,4.4125,0.0,0.0
121.25,4.4375,9.999999999999858e-05,1.705567210410509
121.25,4.4625,9.999999999999858e-05,1.705567210410509
121.25,4.487500000000001,0.0,0.0
121.25,4.5125,0.0,0.0
121.25,4.5375,0.0,0.0
121.25,4.5625,0.0,0.0
121.25,4.5875,9.999999999999858e-05,1.705567210410509
121.25,4.612500000000001,0.0,0.0
121.25,4.6375,0.0,0.0
121.25,4.6625,0.0,0.0
121.25,4.6875,0.0,0.0
121.25,4.7125,0.0,0.0
121.25,4.737500000000001,0.0,0.0
121.25,4.7625,0.0,0.0
121.25,4.7875000000000005,0.0,0.0
121.25,4.8125,0.0,0.0
121.25,4.8375,0.0,0.0
121.25,4.862500000000001,0.0,0.0
121.25,4.8875,0.0,0.0
121.25,4.9125000000000005,0.0,0.0
121.25,4.9375,0.0,0.0
121.25,4.9625,0.0,0.0
121.25,4.987500000000001,0.0,0.0
121.25,5.0125,0.0,0.0
121.25,5.0375000000000005,0.0,0.0
121.25,5.0625,0.0,0.0
121.25,5.0875,0.0,0.0
121.25,5.112500000000001,0.0,0.0
121.25,5.1375,0.0,0.0
121.25,5.1625000000000005,0.0,0.0
121.25,5.1875,0.0,0.0
121.25,5.2125,0.0,0.0
121.25,5.237500000000001,0.0,0.0
121.25,5.2625,0.0,0.0
121.25,5.2875000000000005,0.0,0.0
121.25,5.3125,0.0,0.0
121.25,5.3375,0.0,0.0
121.25,5.362500000000001,0.0,0.0
121.25,5.3875,0.0,0.0
121.25,5.4125000000000005,0.0,0.0
121.25,5.4375,0.0,0.0
121.25,5.4625,0.0,0.0
121.25,5.487500000000001,0.0,0.0
121.25,5.5125,0.0,0.0
121.25,5.5375000000000005,0.0,0.0
121.25,5.5625,0.0,0.0
121.25,5.5875,0.0,0.0
121.25,5.612500000000001,0.0,0.0
121.25,5.6375,0.0,0.0
121.25,5.6625000000000005,0.0,0.0
121.25,5.6875,0.0,0.0
121.25,5.7125,0.0,0.0
121.25,5.737500000000001,0.0,0.0
121.25,5.7625,0.0,0.0
121.25,5.7875000000000005,0.0,0.0
121.25,5.8125,0.0,0.0
121.25,5.8375,0.0,0.0
121.25,5.862500000000001,0.0,0.0
121.25,5.8875,0.0,0.0
121.25,5.9125000000000005,0.0,0.0
121.25,5.9375,0.0,0.0
121.25,5.9625,0.0,0.0
121.25,5.987500000000001,0.0,0.0
121.25,6.0125,0.0,0.0
121.25,6.0375000000000005,0.0,0.0
121.25,6.0625,0.0,0.0
121.25,6.0875,0.0,0.0
121.25,6.112500000000001,0.0,0.0
121.25,6.1375,0.0,0.0
121.25,6.1625000000000005,0.0,0.0
121.25,6.1875,0.0,0.0
121.25,6.2125,0.0,0.0
121.25,6.237500000000001,0.0,0.0
121.25,6.2625,0.0,0.0
121.25,6.2875000000000005,0.0,0.0
121.25,6.3125,0.0,0.0
121.25,6.3375,0.0,0.0
121.25,6.362500000000001,0.0,0.0
121.25,6.3875,0.0,0.0
121.25,6.4125000000000005,0.0,0.0
121.25,6.4375,0.0,0.0
121.25,6.4625,0.0,0.0
121.25,6.487500000000001,0.0,0.0
121.25,6.5125,0.0,0.0
121.25,6.5375000000000005,0.0,0.0
121.25,6.5625,0.0,0.0
121.25,6.5875,0.0,0.0
121.25,6.612500000000001,0.0,0.0
121.25,6.6375,0.0,0.0
121.25,6.6625000000000005,0.0,0.0
121.25,6.6875,0.0,0.0
121.25,6.7125,0.0,0.0
121.25,6.737500000000001,0.0,0.0
121.25,6.7625,0.0,0.0
121.25,6.7875000000000005,0.0,0.0
121.25,6.8125,0.0,0.0
121.25,6.8375,0.0,0.0
121.25,6.862500000000001,0.0,0.0
121.25,6.8875,0.0,0.0
121.25,6.9125000000000005,0.0,0.0
121.25,6.9375,0.0,0.0
121.25,6.9625,0.0,0.0
121.25,6.987500000000001,0.0,0.0
123.75,0.0125,0.0,0.0
123.75,0.037500000000000006,0.0,0.0
123.75,0.0625,0.0,0.0
123.75,0.08750000000000001,0.0,0.0
123.75,0.1125,0.0,0.0
123.75,0.1375,0.0,0.0
123.75,0.16250000000000003,0.0,0.0
123.75,0.1875,0.00040000000000000013,6.675701851317601
123.75,0.21250000000000002,0.0016000000000000005,26.702807405270406
123.75,0.2375,0.004600000000000001,76.7705712901524
123.75,0.2625,0.014799999999999987,247.00096849875095
123.75,0.28750000000000003,0.039999999999999966,667.5701851317593
123.75,0.3125,0.0801000000000001,1336.809295726351
123.75,0.3375,0.14299999999999988,2386.56341184604
123.75,0.36250000000000004,0.2110000000000003,3521.4327265700385
123.75,0.3875,0.28039999999999976,4679.666997773633
123.75,0.41250000000000003,0.3025999999999997,5050.168450521759
123.75,0.4375,0.3009000000000004,5021.79671765367
123.75,0.4625,0.27429999999999977,4577.86254454104
123.75,0.48750000000000004,0.21870000000000028,3649.939987207902
123.75,0.5125,0.16159999999999985,2696.983547932308
123.75,0.5375000000000001,0.1066999999999999,1780.743468838968
123.75,0.5625,0.06699999999999995,1118.180060095697
123.75,0.5875000000000001,0.04029999999999996,672.5769615202474
123.75,0.6125,0.020500000000000074,342.1297198800282
123.75,0.6375,0.010199999999999992,170.23039720859865
123.75,0.6625000000000001,0.0048999999999999955,81.77734767864052
123.75,0.6875,0.0015999999999999988,26.702807405270377
123.75,0.7125000000000001,0.0015999999999999988,26.702807405270377
123.75,0.7375,0.0005000000000000019,8.34462731414703
123.75,0.7625,0.00019999999999999985,3.337850925658797
123.75,0.7875000000000001,9.999999999999992e-05,1.6689254628293986
123.75,0.8125,0.0,0.0
123.75,0.8375000000000001,0.0,0.0
123.75,0.8625,0.0,0.0
123.75,0.8875,0.0,0.0
123.75,0.9125000000000001,0.0,0.0
123.75,0.9375,0.0,0.0
123.75,0.9625000000000001,0.0,0.0
123.75,0.9875,0.00010000000000000036,1.668925462829406
123.75,1.0125000000000002,9.999999999999948e-05,1.668925462829391
123.75,1.0375,0.00020000000000000071,3.337850925658812
123.75,1.0625,0.001100000000000004,18.358180091123465
123.75,1.0875,0.0008999999999999953,15.02032916546452
123.75,1.1125,0.0016000000000000057,26.702807405270494
123.75,1.1375000000000002,0.003999999999999979,66.75701851317565
123.75,1.1625,0.00850000000000003,141.8586643404995
123.75,1.1875,0.016199999999999912,270.3659249783613
123.75,1.2125000000000001,0.026500000000000093,442.2652476497925
123.75,1.2375,0.03960000000000014,660.8944832804447
123.75,1.2625000000000002,0.06529999999999965,1089.8083272275921
123.75,1.2875,0.09790000000000035,1633.8780281099882
123.75,1.3125,0.14329999999999923,2391.570188234517
123.75,1.3375000000000001,0.18770000000000064,3132.5730937307944
123.75,1.3625,0.24630000000000088,4110.563414948827
123.75,1.3875000000000002,0.3265999999999983,5450.710561600791
123.75,1.4125,0.37590000000000134,6273.490814775736
123.75,1.4375,0.4559999999999976,7610.300110502023
123.75,1.4625000000000001,0.5016000000000018,8371.3301215523
123.75,1.4875,0.5413000000000019,9033.893530295572
123.75,1.5125000000000002,0.569799999999997,9509.53728720187
123.75,1.5375,0.5770000000000021,9629.69992052567
123.75,1.5625,0.553999999999997,9245.847064074826
123.75,1.5875000000000001,0.547800000000002,9142.373685379485
123.75,1.6125,0.5176000000000018,8638.358195605004
123.75,1.6375000000000002,0.46289999999999754,7725.45596743725
123.75,1.6625,0.4123000000000015,6880.97968324564
123.75,1.6875,0.33779999999999816,5637.630213437682
123.75,1.7125000000000001,0.286800000000001,4786.478227394736
123.75,1.7375,0.23210000000000083,3873.575999227051
123.75,1.7625000000000002,0.17779999999999907,2967.3494729106574
123.75,1.7875,0.12750000000000045,2127.8799651074924
123.75,1.8125,0.10049999999999946,1677.2700901435378
123.75,1.8375000000000001,0.07170000000000025,1196.619556848684
123.75,1.8625,0.049700000000000175,829.4559550262146
123.75,1.8875000000000002,0.03509999999999981,585.7928374531162
123.75,1.9125,0.02290000000000008,382.1839309879339
123.75,1.9375,0.019399999999999896,323.77153978890186
123.75,1.9625000000000001,0.01720000000000006,287.05517960665776
123.75,1.9875,0.01090000000000004,181.91287544840526
123.75,2.0125,0.01610000000000006,268.69699951553434
123.75,2.0375,0.019999999999999716,333.78509256587523
123.75,2.0625,0.02570000000000009,428.91384394715726
123.75,2.0875000000000004,0.04150000000000015,692.6040670742034
123.75,2.1125,0.06040000000000022,1008.0309795489611
123.75,2.1375,0.0851000000000003,1420.2555688678242
123.75,2.1625,0.12219999999999827,2039.4269155774978
123.75,2.1875,0.1645000000000006,2745.3823863543726
123.75,2.2125000000000004,0.2176000000000008,3631.5818071167873
123.75,2.2375,0.278700000000001,4651.295264905554
123.75,2.2625,0.34860000000000124,5817.874163423308
123.75,2.2875,0.4325999999999939,7219.771552199882
123.75,2.3125,0.5124000000000019,8551.574071537876
123.75,2.3375000000000004,0.6261000000000022,10449.14232277491
123.75,2.3625,0.7126000000000026,11892.762848122346
123.75,2.3875,0.8046999999999885,13429.84319938799
123.75,2.4125000000000005,0.8708000000000031,14533.002930318466
123.75,2.4375,0.9647000000000034,16100.123939915278
123.75,2.4625000000000004,1.0235000000000036,17081.452112058967
123.75,2.4875,1.0469000000000037,17471.98067036105
123.75,2.5125,1.061199999999985,17710.637011545343
123.75,2.5375000000000005,1.0515000000000037,17548.7512416512
123.75,2.5625,1.0306000000000037,17199.945819919856
123.75,2.5875000000000004,1.0131000000000037,16907.88386392471
123.75,2.6125,0.9373000000000032,15642.838363100018
123.75,2.6375,0.8503999999999879,14192.542135901014
123.75,2.6625000000000005,0.7731000000000028,12902.462753134138
123.75,2.6875,0.6873000000000025,11470.524706026506
123.75,2.7125000000000004,0.6036000000000021,10073.634093638293
123.75,2.7375,0.5158000000000018,8608.317537274075
123.75,2.7625,0.43379999999999386,7239.798657753834
123.75,2.7875000000000005,0.35300000000000126,5891.306883787803
123.75,2.8125,0.29170000000000107,4868.255575073377
123.75,2.8375000000000004,0.23580000000000084,3935.326241351739
123.75,2.8625,0.1922000000000007,3207.6747395581183
123.75,2.8875,0.15049999999999786,2511.732821558211
123.75,2.9125000000000005,0.11410000000000041,1904.243953088352
123.75,2.9375,0.0865000000000003,1443.620525347436
123.75,2.9625000000000004,0.07330000000000025,1223.3223642539542
123.75,2.9875,0.06480000000000023,1081.463699913455
123.75,3.0125,0.052699999999999254,879.5237189110812
123.75,3.0375000000000005,0.0584000000000002,974.6524702923729
123.75,3.0625,0.062100000000000224,1036.4027124170611
123.75,3.0875000000000004,0.06880000000000024,1148.220718426631
123.75,3.1125,0.0852000000000003,1421.9244943306537
123.75,3.1375,0.10269999999999854,1713.9864503257693
123.75,3.1625000000000005,0.12400000000000043,2069.467573908463
123.75,3.1875,0.15820000000000056,2640.24008219612
123.75,3.2125000000000004,0.18210000000000065,3039.113267812348
123.75,3.2375,0.22020000000000078,3674.9738691503517
123.75,3.2625,0.2515999999999964,4199.016464478709
123.75,3.2875000000000005,0.28790000000000104,4804.836407485859
123.75,3.3125,0.3255000000000012,5432.352381509716
123.75,3.3375000000000004,0.3766000000000013,6285.173293015542
123.75,3.3625,0.4087000000000014,6820.89836658378
123.75,3.3875,0.44779999999999365,7473.448222549947
123.75,3.4125000000000005,0.4465000000000016,7451.752191533297
123.75,3.4375,0.4823000000000017,8049.227507226225
123.75,3.4625000000000004,0.4955000000000017,8269.525668319704
123.75,3.4875,0.49470000000000175,8256.17426461707
123.75,3.5125,0.49999999999999295,8344.627314146881
123.75,3.5375000000000005,0.48770000000000174,8139.349482219012
123.75,3.5625,0.48970000000000175,8172.7279914756
123.75,3.5875000000000004,0.46780000000000166,7807.23331511596
123.75,3.6125,0.44100000000000156,7359.96129107768
123.75,3.6375,0.42859999999999393,7153.014533686706
123.75,3.6625000000000005,0.3867000000000014,6453.734764761312
123.75,3.6875,0.35070000000000123,5852.921598142726
123.75,3.7125000000000004,0.3117000000000011,5202.040667639258
123.75,3.7375,0.277600000000001,4632.937084814431
123.75,3.7625,0.2399999999999966,4005.421110790503
123.75,3.7875000000000005,0.21280000000000077,3551.473384900976
123.75,3.8125,0.17860000000000065,2980.700876613319
123.75,3.8375000000000004,0.15070000000000053,2515.070672483914
123.75,3.8625,0.12340000000000044,2059.4540211314866
123.75,3.8875,0.10239999999999855,1708.9796739372812
123.75,3.9125000000000005,0.07840000000000028,1308.437562858254
123.75,3.9375,0.06770000000000025,1129.862538335508
123.75,3.9625000000000004,0.05260000000000019,877.8547934482674
123.75,3.9875,0.03980000000000014,664.2323342061035
123.75,4.0125,0.034199999999999516,570.7725082876467
123.75,4.0375,0.025400000000000544,423.90706755867666
123.75,4.0625,0.017099999999999758,285.38625414382335
123.75,4.0875,0.011999999999999829,200.27105553952512
123.75,4.112500000000001,0.011400000000000243,190.25750276255565
123.75,4.1375,0.007799999999999889,130.17618610069133
123.75,4.1625,0.006000000000000128,100.13552776976611
123.75,4.1875,0.003399999999999952,56.74346573619879
123.75,4.2125,0.00349999999999995,58.412391199028164
123.75,4.237500000000001,0.002100000000000045,35.04743471941815
123.75,4.2625,0.001199999999999983,20.027105553952513
123.75,4.2875,0.0013000000000000277,21.69603101678266
123.75,4.3125,0.00069999999999999,11.682478239805633
123.75,4.3375,0.0005999999999999915,10.013552776976256
123.75,4.362500000000001,0.00010000000000000215,1.6689254628294357
123.75,4.3875,0.00029999999999999575,5.006776388488128
123.75,4.4125,0.0,0.0
123.75,4.4375,0.0,0.0
123.75,4.4625,9.999999999999858e-05,1.6689254628293761
123.75,4.487500000000001,0.0,0.0
123.75,4.5125,0.0,0.0
123.75,4.5375,0.0,0.0
123.75,4.5625,0.0,0.0
123.75,4.5875,0.0,0.0
123.75,4.612500000000001,0.0,0.0
123.75,4.6375,0.0,0.0
123.75,4.6625,0.0,0.0
123.75,4.6875,0.0,0.0
123.75,4.7125,0.0,0.0
123.75,4.737500000000001,0.0,0.0
123.75,4.7625,0.0,0.0
123.75,4.7875000000000005,0.0,0.0
123.75,4.8125,0.0,0.0
123.75,4.8375,0.0,0.0
123.75,4.862500000000001,0.0,0.0
123.75,4.8875,0.0,0.0
123.75,4.9125000000000005,0.0,0.0
123.75,4.9375,0.0,0.0
123.75,4.9625,0.0,0.0
123.75,4.987500000000001,0.0,0.0
123.75,5.0125,0.0,0.0
123.75,5.0375000000000005,0.0,0.0
123.75,5.0625,0.0,0.0
123.75,5.0875,0.0,0.0
123.75,5.112500000000001,0.0,0.0
123.75,5.1375,0.0,0.0
123.75,5.1625000000000005,0.0,0.0
123.75,5.1875,0.0,0.0
123.75,5.2125,0.0,0.0
123.75,5.237500000000001,0.0,0.0
123.75,5.2625,0.0,0.0
123.75,5.2875000000000005,0.0,0.0
123.75,5.3125,0.0,0.0
123.75,5.3375,0.0,0.0
123.75,5.362500000000001,0.0,0.0
123.75,5.3875,0.0,0.0
123.75,5.4125000000000005,0.0,0.0
123.75,5.4375,0.0,0.0
123.75,5.4625,0.0,0.0
123.75,5.487500000000001,0.0,0.0
123.75,5.5125,0.0,0.0
123.75,5.5375000000000005,0.0,0.0
123.75,5.5625,0.0,0.0
123.75,5.5875,0.0,0.0
123.75,5.612500000000001,0.0,0.0
123.75,5.6375,0.0,0.0
123.75,5.6625000000000005,0.0,0.0
123.75,5.6875,0.0,0.0
123.75,5.7125,0.0,0.0
123.75,5.737500000000001,0.0,0.0
123.75,5.7625,0.0,0.0
123.75,5.7875000000000005,0.0,0.0
123.75,5.8125,0.0,0.0
123.75,5.8375,0.0,0.0
123.75,5.862500000000001,0.0,0.0
123.75,5.8875,0.0,0.0
123.75,5.9125000000000005,0.0,0.0
123.75,5.9375,0.0,0.0
123.75,5.9625,0.0,0.0
123.75,5.987500000000001,0.0,0.0
123.75,6.0125,0.0,0.0
123.75,6.0375000000000005,0.0,0.0
123.75,6.0625,0.0,0.0
123.75,6.0875,0.0,0.0
123.75,6.112500000000001,0.0,0.0
123.75,6.1375,0.0,0.0
123.75,6.1625000000000005,0.0,0.0
123.75,6.1875,0.0,0.0
123.75,6.2125,0.0,0.0
123.75,6.237500000000001,0.0,0.0
123.75,6.2625,0.0,0.0
123.75,6.2875000000000005,0.0,0.0
123.75,6.3125,0.0,0.0
123.75,6.3375,0.0,0.0
123.75,6.362500000000001,0.0,0.0
123.75,6.3875,0.0,0.0
123.75,6.4125000000000005,0.0,0.0
123.75,6.4375,0.0,0.0
123.75,6.4625,0.0,0.0
123.75,6.487500000000001,0.0,0.0
123.75,6.5125,0.0,0.0
123.75,6.5375000000000005,0.0,0.0
123.75,6.5625,0.0,0.0
123.75,6.5875,0.0,0.0
123.75,6.612500000000001,0.0,0.0
123.75,6.6375,0.0,0.0
123.75,6.6625000000000005,0.0,0.0
123.75,6.6875,0.0,0.0
123.75,6.7125,0.0,0.0
123.75,6.737500000000001,0.0,0.0
123.75,6.7625,0.0,0.0
123.75,6.7875000000000005,0.0,0.0
123.75,6.8125,0.0,0.0
123.75,6.8375,0.0,0.0
123.75,6.862500000000001,0.0,0.0
123.75,6.8875,0.0,0.0
123.75,6.9125000000000005,0.0,0.0
123.75,6.9375,0.0,0.0
123.75,6.9625,0.0,0.0
123.75,6.987500000000001,0.0,0.0
126.25,0.0125,0.0,0.0
126.25,0.037500000000000006,0.0,0.0
126.25,0.0625,0.0,0.0
126.25,0.08750000000000001,0.0,0.0
126.25,0.1125,0.0,0.0
126.25,0.1375,0.0,0.0
126.25,0.16250000000000003,0.0,0.0
126.25,0.1875,0.0006000000000000002,9.022350434436053
126.25,0.21250000000000002,0.0017000000000000006,25.56332623090215
126.25,0.2375,0.0042000000000000015,63.156453041052366
126.25,0.2625,0.016199999999999985,243.6034617297731
126.25,0.28750000000000003,0.04179999999999996,628.5570802657109
126.25,0.3125,0.08430000000000011,1267.6402360382667
126.25,0.3375,0.14499999999999988,2180.40135498871
126.25,0.36250000000000004,0.20630000000000026,3102.184824373599
126.25,0.3875,0.2670999999999998,4016.449668396445
126.25,0.41250000000000003,0.3069999999999997,4616.435972286441
126.25,0.4375,0.3049000000000004,4584.857745765925
126.25,0.4625,0.27139999999999975,4081.1098465099026
126.25,0.48750000000000004,0.2171000000000003,3264.5871321934483
126.25,0.5125,0.16299999999999984,2451.071868021791
126.25,0.5375000000000001,0.1150999999999999,1730.787558339314
126.25,0.5625,0.06969999999999993,1048.0963754669867
126.25,0.5875000000000001,0.042599999999999964,640.586880844959
126.25,0.6125,0.02290000000000008,344.3530415809771
126.25,0.6375,0.01169999999999999,175.9358334715028
126.25,0.6625000000000001,0.004699999999999996,70.67507840308232
126.25,0.6875,0.0030999999999999973,46.615477244586216
126.25,0.7125000000000001,0.0012999999999999986,19.548425941278087
126.25,0.7375,0.0007000000000000024,10.526075506842094
126.25,0.7625,0.0003999999999999997,6.014900289624029
126.25,0.7875000000000001,0.0,0.0
126.25,0.8125,0.0,0.0
126.25,0.8375000000000001,0.0,0.0
126.25,0.8625,0.0,0.0
126.25,0.8875,0.0,0.0
126.25,0.9125000000000001,0.0,0.0
126.25,0.9375,0.0,0.0
126.25,0.9625000000000001,0.0,0.0
126.25,0.9875,0.0,0.0
126.25,1.0125000000000002,9.999999999999948e-05,1.5037250724060003
126.25,1.0375,0.00040000000000000143,6.014900289624054
126.25,1.0625,0.00040000000000000143,6.014900289624054
126.25,1.0875,0.0014999999999999918,22.55587608609
126.25,1.1125,0.002300000000000008,34.58567666533831
126.25,1.1375000000000002,0.005299999999999971,79.697428837518
126.25,1.1625,0.01100000000000004,165.4097579646615
126.25,1.1875,0.016599999999999913,249.61836201939607
126.25,1.2125000000000001,0.0282000000000001,424.0504704184958
126.25,1.2375,0.04890000000000018,735.3215604065407
126.25,1.2625000000000002,0.06659999999999965,1001.4808982223961
126.25,1.2875,0.10640000000000038,1599.9634770399985
126.25,1.3125,0.14489999999999922,2178.897629916294
126.25,1.3375000000000001,0.19420000000000068,2920.234090612478
126.25,1.3625,0.2598000000000009,3906.677738110823
126.25,1.3875000000000002,0.31069999999999837,4672.073799965443
126.25,1.4125,0.3788000000000013,5696.110574273979
126.25,1.4375,0.44059999999999766,6625.412669020837
126.25,1.4625000000000001,0.5079000000000018,7637.419642750143
126.25,1.4875,0.5294000000000019,7960.720533317436
126.25,1.5125000000000002,0.5524999999999971,8308.081025043151
126.25,1.5375,0.574100000000002,8632.885640682924
126.25,1.5625,0.562399999999997,8456.949807211346
126.25,1.5875000000000001,0.530600000000002,7978.7652341863095
126.25,1.6125,0.5145000000000018,7736.66549752894
126.25,1.6375000000000002,0.45789999999999753,6885.557106547075
126.25,1.6625,0.4004000000000014,6020.915189913679
126.25,1.6875,0.34079999999999816,5124.695046759649
126.25,1.7125000000000001,0.290700000000001,4371.328785484281
126.25,1.7375,0.23270000000000082,3499.1682434887935
126.25,1.7625000000000002,0.187499999999999,2819.4845107612505
126.25,1.7875,0.14200000000000051,2135.2896028165396
126.25,1.8125,0.10799999999999943,1624.0230781984803
126.25,1.8375000000000001,0.07530000000000027,1132.3049795217282
126.25,1.8625,0.05520000000000019,830.0562399681195
126.25,1.8875000000000002,0.04029999999999978,606.0012041796181
126.25,1.9125,0.028600000000000105,430.06537070811993
126.25,1.9375,0.019299999999999897,290.218938974358
126.25,1.9625000000000001,0.015600000000000055,234.5811112953381
126.25,1.9875,0.015700000000000054,236.08483636774412
126.25,2.0125,0.01900000000000007,285.70776375714263
126.25,2.0375,0.023699999999999666,356.38284216021896
126.25,2.0625,0.03400000000000012,511.2665246180446
126.25,2.0875000000000004,0.047800000000000176,718.7805846100746
126.25,2.1125,0.06780000000000024,1019.5255990912772
126.25,2.1375,0.09150000000000033,1375.9084412515026
126.25,2.1625,0.12979999999999817,1951.8351439829712
126.25,2.1875,0.17800000000000063,2676.630628882704
126.25,2.2125000000000004,0.22890000000000083,3442.0266907373652
126.25,2.2375,0.285200000000001,4288.623906501951
126.25,2.2625,0.35440000000000127,5329.201656606912
